,load_kW,generation_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.087,0.0,0.001,0.366,-0.278,3.794
1,0.247,0.0,0.001,0.42,-0.172,3.738
2,0.363,0.0,0.001,0.536,-0.172,3.673
3,0.46299999999999997,0.0,0.001,0.636,-0.172,3.591
4,0.754,0.0,0.0,0.926,-0.172,3.494
5,0.7290000000000001,0.0,0.001,0.902,-0.172,3.352
6,0.052000000000000005,0.0,0.001,0.225,-0.172,3.213
7,0.052000000000000005,0.0,0.001,0.225,-0.172,3.179
8,0.16899999999999998,0.0,0.001,0.342,-0.172,3.144
9,0.052000000000000005,0.0,0.0,0.224,-0.172,3.092
10,0.052000000000000005,0.0,0.001,0.225,-0.172,3.057
11,0.183,0.0,0.001,0.356,-0.172,3.023
12,0.183,0.0,0.001,0.356,-0.172,2.968
13,0.052000000000000005,0.0,0.001,0.225,-0.172,2.913
14,0.052000000000000005,0.0,0.0,0.224,-0.172,2.879
15,0.052000000000000005,0.0,0.001,0.225,-0.172,2.844
16,0.052000000000000005,0.0,0.001,0.225,-0.172,2.81
17,0.052000000000000005,0.0,0.001,0.225,-0.172,2.775
18,0.183,0.0,0.001,0.356,-0.172,2.741
19,0.3,0.0,0.0,0.472,-0.172,2.686
20,0.16899999999999998,0.0,0.001,0.342,-0.172,2.614
21,0.052000000000000005,0.0,0.001,0.225,-0.172,2.561
22,0.052000000000000005,0.0,0.001,0.225,-0.172,2.527
23,0.052000000000000005,0.0,0.001,0.225,-0.172,2.492
24,0.183,0.0,0.0,0.355,-0.172,2.458
25,0.183,0.0,0.001,0.356,-0.172,2.403
26,0.16899999999999998,0.0,0.001,0.342,-0.172,2.348
27,0.16899999999999998,0.0,0.001,0.342,-0.172,2.296
28,0.052000000000000005,0.0,0.001,0.225,-0.172,2.243
29,0.052000000000000005,0.0,0.0,0.224,-0.172,2.209
30,0.052000000000000005,0.0,0.001,0.225,-0.172,2.174
31,0.052000000000000005,0.0,0.001,0.225,-0.172,2.14
32,0.16899999999999998,0.0,0.001,0.342,-0.172,2.105
33,0.3,0.0,0.001,0.473,-0.172,2.053
34,0.183,0.0,0.0,0.355,-0.172,1.98
35,0.052000000000000005,0.0,0.001,0.225,-0.172,1.926
36,0.052000000000000005,0.0,0.001,0.225,-0.172,1.891
37,0.052000000000000005,0.0,0.001,0.225,-0.172,1.857
38,0.052000000000000005,0.0,0.001,0.225,-0.172,1.822
39,0.183,0.1,0.001,0.256,-0.172,1.788
40,0.3,0.1,0.0,0.372,-0.172,1.748
41,0.16899999999999998,0.1,0.001,0.242,-0.172,1.691
42,0.052000000000000005,0.1,0.001,0.125,-0.172,1.654
43,0.052000000000000005,0.1,0.001,0.125,-0.172,1.635
44,0.32299999999999995,0.1,0.001,0.396,-0.172,1.616
45,0.498,0.3,0.0,0.37,-0.172,1.555
46,0.594,0.3,0.001,0.467,-0.172,1.498
47,0.629,0.3,0.001,0.502,-0.172,1.426
48,4.459,0.3,0.001,3.0,1.16,1.349
49,2.574,0.3,0.001,2.447,-0.172,0.889
50,0.444,0.3,0.0,0.316,-0.172,0.514
51,0.611,0.6,0.001,0.184,-0.172,0.466
52,0.862,0.6,0.001,0.435,-0.172,0.437
53,0.735,0.6,0.001,0.308,-0.172,0.371
54,2.472,0.6,0.001,2.045,-0.172,0.323
55,0.447,0.6,0.0,0.019,-0.172,0.01
56,0.47,0.6,0.001,0.043,-0.172,0.007
57,0.41,1.0,0.001,-0.326,-0.263,-0.0
58,0.43799999999999994,1.0,0.001,-0.298,-0.263,0.05
59,0.387,1.0,0.001,-0.349,-0.263,0.096
60,1.695,1.0,0.001,0.959,-0.263,0.149
61,0.518,1.0,0.0,-0.219,-0.263,0.002
62,0.387,1.0,0.001,-0.349,-0.263,0.035
63,0.052000000000000005,1.6,0.001,-1.284,-0.263,0.089
64,0.052000000000000005,1.6,0.001,-1.284,-0.263,0.286
65,0.16899999999999998,1.6,0.001,-1.167,-0.263,0.483
66,0.16899999999999998,1.6,0.0,-1.168,-0.263,0.661
67,0.052000000000000005,1.6,0.001,-1.284,-0.263,0.841
